Nome;Preço;Descrição;Estoque;URL_Imagem
Fone de marca;896,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;49;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;313,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";7;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;117,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;28;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;207,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;13;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;208,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;46;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';521,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";23;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2538,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;44;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;391,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";11;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;612,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";14;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;113,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";11;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;878,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;6;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;314,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";6;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;149,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;47;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;231,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;2;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;247,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;45;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';546,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";13;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2558,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;29;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;433,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";1;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;645,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";39;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;135,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";39;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;849,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;50;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;302,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";4;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;188,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;10;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;163,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;16;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;216,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;17;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';567,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";47;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2587,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;1;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;390,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";42;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;661,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";18;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;171,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";2;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;879,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;9;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;335,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";23;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;141,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;31;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;241,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;43;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;296,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;25;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';551,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";36;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2544,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;7;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;431,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";35;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;655,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";38;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;160,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";1;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;844,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;38;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;272,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";32;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;184,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;4;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;202,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;12;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;297,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;1;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';517,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";38;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2540,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;44;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;446,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";40;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;657,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";8;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;128,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";35;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;845,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;28;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;316,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";13;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;187,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;11;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;218,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;30;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;215,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;47;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';568,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";26;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2590,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;16;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;404,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";36;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;692,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";7;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;181,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";41;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;810,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;14;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;321,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";13;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;130,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;24;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;168,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;5;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;278,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;41;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';537,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";10;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2555,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;23;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;378,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";32;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;681,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";18;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;128,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";4;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;819,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;39;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;279,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";12;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;120,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;22;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;183,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;38;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;212,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;18;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';527,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";8;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
Celular Novo;2519,9;Smartphone novo, 128GB, câmera 48MP, bateria 4500mAh, garantia de 12 meses.;6;https://png.pngtree.com/png-vector/20250630/ourmid/pngtree-a-3d-mobile-phone-icon-png-image_16588916.webp
Celular Quebrado;424,99;"Display trincado e partes soltas; funcionamento parcial — ideal para peças ou conserto.";20;https://png.pngtree.com/png-vector/20230131/ourmid/pngtree-broken-phone-screen-design-png-image_6577848.png
Celular Velho;643,9;"Modelo antigo, 2GB, sinais de uso e bateria com desgaste; serve para ligações e apps leves.";37;https://www.publicdomainpictures.net/pictures/40000/nahled/old-mobile-phone-136583737501R.jpg
Fone pouco usado;181,9;"Fone pouco uso, cabo e ponteiras em bom estado; som equilibrado.";36;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Fone de marca;826,9;Fone de marca conhecida, Bluetooth e cancelamento de ruído.;2;https://thumbs.dreamstime.com/b/fones-de-ouvido-quebrado-velho-isolado-86922222.jpg
Baldur's Gate 3 PS5;320,99;"Edição física para PS5, lacrado; RPG aclamado com conteúdo principal incluso.";32;https://bg3.wiki/w/images/8/89/Baldur%27s_Gate_3_Cover_Art.webp?version=5e7ce878d656c28c9047582a956f2b14
Clair Obscur: Expedition 33 PC;172,9;Chave digital para PC — aventura indie com mapas extras e suporte para mods.;15;https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Clair_Obscur%2C_Expedition_33_Cover_1.webp/272px-Clair_Obscur%2C_Expedition_33_Cover_1.webp.png
Elden Ring- Key para Steam;248,9;Chave Steam para Elden Ring — acesso ao jogo completo e atualizações oficiais.;19;https://http2.mlstatic.com/D_NQ_NP_957297-MLB54123249893_032023-O.webp
Caixa de Som Portátil;233,99;Bluetooth portátil com bateria ~10h, resistente a respingos e som de boa potência.;25;https://cdn.awsli.com.br/600x450/1369/1369460/produto/184506932/frente-3-561il82n1q.png
Monitor LG 21.5'';541,9;"Monitor 21.5'' Full HD, HDMI/VGA, 5ms de resposta; em ótimo estado de uso.";28;https://images.tcdn.com.br/img/img_prod/740836/monitor_lg_gamer_21_5_22mp410_b_full_hd_va_hdmi_vga_75hz_5ms_amd_freesync_14087_2_17054b0659a73ee9edb69527fc86ebdc.jpg
